comment,is_spam
"Dude, Jack… you’re a cat! Explore!!! Please!!! You’re missing little bits/hints of story and certain things I won’t say yet that you’ve already missed some of.",0.0
"Hey jack I know that you'll probably not see this but I would REALLY recommend a game called Control as it has aspects of grandeur, mystery, larger than life forces, beautiful visuals and some goofy stuff. Anyways keep up the great videos!",0.0
I'm on holiday and this made me miss my cat at home,0.0
"34:35

B-12: ""Is it uncomfortable?""
Protagonist Cat: is fucken ded",0.0
I love the LITER of cat puns in this play through already,0.0
"Trico: Was I, the cat dog bird creature, nothing to you? :'(",0.0
why no until dawn part 3 ?,0.0
"I played this game through in one sitting, it is phenomenal from start to finish and I'm excited to watch this run without fear of spoilers.",0.0
I see what Jack means with ff7. Also it's Midgar. But yes absolutely love cats. This game resonates so well with audience 😊,0.0
I’ve finished it 3 times already but I’ll still watch Seàn play it,0.0
Not all cats wait for 10 mins before jumping mien jumps imidiotly,0.0
"I watched evelyns first video and its cute how you both say ""big stretch"" and ""drinky"" <3",0.0
24:14 It’s the Pur-fect kind of game,0.0
At13 seconds in look at his face,0.0
"""Everyone should play this game""
If I could I would but it's only on PlayStation so I cant",0.0
the poncho was supposed to go to the robot elliote then he says he can fix something for you which is a tracker That's what you missed out on.,0.0
"""natural light that leaked from a star and landed on our feet"" is referencing our sun, or alternatively, their sun.",0.0
"Jack when starting up the game: yay tiny lil kitty cat!
Jack less than 6 minutes into the game: I am ready to SLAUGHTER",0.0
2:36 Brooklyn 9-9 reference 😊,0.0
There is no way possible sme1 who loves cats will leave this game untouched it's a dream game for cat lovers,0.0
Jack you should play Ghost Runner the entire story takes place under enormous super City size Tower.,0.0
Yes baby,0.0
"I love the moment of ""oh thank God I don't have to watch this cute little Kitty limp anymore"" 🤣🤣🤣",0.0
"First Evelyn and BB, now Sean. This game is just made for them",0.0
"5 and a half minutes in and i am already going to download this, thanks!

i _really_ love the overgrown ruins of civilization aesthetic too, i am so glad we get to see it on this kinda level now. side note, 10 minutes in and this just looks like rainworld 2 with less slug and more cat, and that is the best endorsement i could ever give to a game.",0.0
Watched Gabs play it. Glad your checking it out,0.0
"Alarm going off
Jack: is this Korean",0.0
It reminds  me of the Lion  king that  part were  simba  dad fell off the cliff  bye  his  brother  scar  but your  character  is  not  dead  or killed  by your  siblings.,0.0
I watched this 5 hrs after release and by the time I finished it was midnight. I had so much fun watching jack that I forgot what time it was.,0.0
"Jack you are not a cat owner, the cat is a human owner.",0.0
"Wait did Clementines soul from the walking dead go into a robot and lived forever. Damn, sure wish I could do that.",0.0
You could put the contrast at 100% and brightness 100%,0.0
"The Places and The details of how the areas look makes me
Think back to mace runner the books and the movies the wall reminds me of the wall of the maze",0.0
Aww this game,0.0
"""Robo...... Jesus"" 
Me: Markus???!?!?!?",0.0
the ads every 5 minutes really enhance the experience,0.0
the music she plays on the guitar is very jack johnson-esque and i love it,0.0
Love it please keep doing this series❤️,0.0
"Cat:*exists*
Jack:I would kill for you",0.0
"The badge was on the cats pack
Just thought I’d mention that",0.0
"What interested me was the robots and the setting mostly. Then Isaw cat and that u play as cat and im like ""NANI??!?"" but, I played the game and really enjoyed being a cat for some reason, and.. Started acting like one irl while playing kinda for some reason. And now I suddenly like cats more. Did cats make this game to brainwash me? Cis it's working",0.0
I cannot wait for part two to be up,0.0
"The zurks remind me of ticks, the way that they're shaped and also the fact that the cat scratches himself after he's attacked.. hopefully they don't give you a later consequence like tick fever but its something I thought of when I saw the robot being bundled up.. maybe some are sick",0.0
Can we appreciate this game’s GORGEOUS ambient soundtrack? I’m in love,0.0
Woohoo party times,0.0
Damn they really pulled a Mufasa at the start.,0.0
Am I the only one that started singing Stan? No? Just me? lol,0.0
"Having finished this yesterday, it’s so interesting watching Jack’s expressions whilst he plays through it",0.0
Bro I just had to go pet my cat while watching this😭😭🥺🙏,0.0
"You're number one on trending, Jack!",0.0
"why is the thumbnail almost the exact same as dan's and this video was uploaded a couple of hours later...
I'm not saying you did anything, I'm just a little confused...",0.0
Yes! I hoping you going to play this because I can’t play it on Xbox,0.0
can we acknowledge that this game came out yesterday and hes already got a banger out for us,0.0
WTF I'm not watching this. Cat game exists. I must get it. I'm getting it right now.,0.0
Yoooo October 11th is my birthday!!! 22:05,0.0
my cat sat on my lap for about 10 minutes while watching this then clawed the crap out of me,0.0
"I need the next part 
I am beyond invested in this lil kitty's journey",0.0
Is it weird that one of my cats is the spitting image of the one in the game and happens to be named momo,0.0
I’ve already watched multiple people play this game and the joy and smiles this game brings them makes me so happy. ☹️❤️,0.0
"I pre ordered this game a few months ago AND I LOVE IT! tank you for making a video on it, and I hope we both have fun.",0.0
You should read the titles of the books in the library 😂,0.0
"that first part showint the cat behavior is SOOOOO acurate it's UNREAL. it shows off so much details you need to research to get that right, what an amazing feed in gaming! the behavior is arguably one of the most important parts to getting animals to look realistic and the developers have shown that they are MASTERS of it!",0.0
This reminds me of Little nightmares 1 and 2 to be honest. Where the DEVS want u o explore the world and its lore and put together what happened to it.,0.0
"Game: describes the sun
Jack: INFECTED ASTEROID",0.0
Can't you finish one series before starting another? Now his re-playthrough of Until Dawn is gonna be swept under the rug...,0.0
My car gets under my dresser and stays there idk how he fits he so fat,0.0
I have a feeling that the robots are the humans with their consciousness implanted into the robot bodies. Like the movie Chappie. Might be wrong tho 😅,0.0
The graphics are amazing even on the ps4 but I bet the haptic feedback from the ps5 adds to the experience. This is the first video game I’ve gotten my girlfriend to play and she’s enjoying it I’m excited to see what she thinks of it after finishing. Maybe she’ll want to give the last of us a play through?(she’s watched me play through both of them and loved the story),0.0
"I’m sorry, but did he just growl back at 20:46???",0.0
evelien and sean both saying BIIIIIG stretch whenever the cats stretch is so >>>,0.0
YESSSSSSSSSSS!!!!!!!!!!!!!!!IM SO STOKEDDDDD,0.0
"Play
OneShot",0.0
I just realized the scratching mechanic is used to see if you’ve been in a location,0.0
"This will be my favorite series on the channel, I love cats, and this is exactly what I wanted, a cat in a futuristic world, showing how if robots replaced humans, it would be hard for animals to find food and water, and the graphics are amazing, and I knew when this came out, you would play it, also, next episode of this, maybe name your cat? I'd call it Sam!",0.0
